;train_TotalF1;train_Accuracy;val_TotalF1;val_Accuracy
114;0.4783146104624956;0.5670464504820333;0.4908812027370075;0.5774278215223098
115;0.48080442475580654;0.5696757230499562;0.49053222307813305;0.5774278215223098
116;0.4798880695802533;0.5687992988606485;0.49053222307813305;0.5774278215223098
117;0.481718940676086;0.5705521472392638;0.4883295007394666;0.5748031496062992
118;0.48009027873853877;0.5687992988606485;0.4883295007394666;0.5748031496062992
119;0.48263162794043035;0.5714285714285714;0.49053222307813305;0.5774278215223098
120;0.481718940676086;0.5705521472392638;0.49053222307813305;0.5774278215223098
121;0.481718940676086;0.5705521472392638;0.49053222307813305;0.5774278215223098
122;0.481718940676086;0.5705521472392638;0.49053222307813305;0.5774278215223098
123;0.48080442475580654;0.5696757230499562;0.49053222307813305;0.5774278215223098
124;0.4818072045797689;0.5705521472392638;0.49053222307813305;0.5774278215223098
125;0.4818072045797689;0.5705521472392638;0.49053222307813305;0.5774278215223098
126;0.4818072045797689;0.5705521472392638;0.49053222307813305;0.5774278215223098
127;0.48165999077077143;0.5705521472392638;0.49373747840123605;0.5800524934383202
128;0.48074893479059677;0.5696757230499562;0.49373747840123605;0.5800524934383202
129;0.4826536267057615;0.5714285714285714;0.4910417956915091;0.5774278215223098
130;0.4826536267057615;0.5714285714285714;0.4910417956915091;0.5774278215223098
131;0.48174408310904954;0.5705521472392638;0.4910417956915091;0.5774278215223098
132;0.4808327381387733;0.5696757230499562;0.4910417956915091;0.5774278215223098
133;0.4808327381387733;0.5696757230499562;0.4910417956915091;0.5774278215223098
134;0.48163191472143424;0.5705521472392638;0.4910417956915091;0.5774278215223098
135;0.48163191472143424;0.5705521472392638;0.4910417956915091;0.5774278215223098
136;0.48518374506362305;0.5740578439964943;0.4910417956915091;0.5774278215223098
137;0.4850980612792958;0.5740578439964943;0.4910417956915091;0.5774278215223098
138;0.4860027359249846;0.574934268185802;0.4910417956915091;0.5774278215223098
139;0.4860027359249846;0.574934268185802;0.4910417956915091;0.5774278215223098
140;0.4860027359249846;0.574934268185802;0.4910417956915091;0.5774278215223098
141;0.4860027359249846;0.574934268185802;0.4910417956915091;0.5774278215223098
142;0.4860027359249846;0.574934268185802;0.4910417956915091;0.5774278215223098
143;0.4859180189745682;0.574934268185802;0.4910417956915091;0.5774278215223098
144;0.4859180189745682;0.574934268185802;0.4910417956915091;0.5774278215223098
145;0.488620764117716;0.5775635407537248;0.4910417956915091;0.5774278215223098
146;0.488620764117716;0.5775635407537248;0.4910417956915091;0.5774278215223098
147;0.488620764117716;0.5775635407537248;0.4910417956915091;0.5774278215223098
148;0.48520240030897943;0.5740578439964943;0.4954641454457873;0.5826771653543307
149;0.48501360968410195;0.5740578439964943;0.4954641454457873;0.5826771653543307
150;0.48501360968410195;0.5740578439964943;0.4954641454457873;0.5826771653543307
151;0.4831994887806989;0.5723049956178791;0.49817273447105836;0.5853018372703412
152;0.4842987298087107;0.5731814198071867;0.49817273447105836;0.5853018372703412
153;0.48501360968410195;0.5740578439964943;0.49817273447105836;0.5853018372703412
154;0.48520240030897943;0.5740578439964943;0.4978230483574798;0.5853018372703412
155;0.48520240030897943;0.5740578439964943;0.4978230483574798;0.5853018372703412
156;0.48503815135379724;0.5740578439964943;0.4978230483574798;0.5853018372703412
157;0.4851196645722412;0.5740578439964943;0.49561141267386444;0.5826771653543307
158;0.4851196645722412;0.5740578439964943;0.49561141267386444;0.5826771653543307
159;0.4851196645722412;0.5740578439964943;0.4978230483574798;0.5853018372703412
160;0.4895598603866349;0.5784399649430324;0.5007425116651715;0.5879265091863517
161;0.4895598603866349;0.5784399649430324;0.5007425116651715;0.5879265091863517
162;0.4895598603866349;0.5784399649430324;0.5010591776313326;0.5879265091863517
163;0.4895598603866349;0.5784399649430324;0.5010591776313326;0.5879265091863517
164;0.49044711768183014;0.5793163891323401;0.5010591776313326;0.5879265091863517
165;0.49044711768183014;0.5793163891323401;0.5010591776313326;0.5879265091863517
